Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating,Day,Month,Year,Revenue Category,Spend per Item,Estimated Profit,Month Name
213-32-1216,A,Yangon,Normal,Female,Electronic accessories,66.06,6,19.818,416.178,2019-01-23,10:28,Cash,396.36,4.761904762,19.818,7.3,23,1,2019,High,69.363,83.2356,January
747-58-7183,B,Mandalay,Normal,Male,Fashion accessories,57.27,3,8.5905,180.4005,2019-02-09,20:31,Ewallet,171.81,4.761904762,8.5905,6.5,9,2,2019,Low,60.1335,36.0801,February
582-52-8065,B,Mandalay,Normal,Female,Fashion accessories,54.31,9,24.4395,513.2295,2019-02-22,10:49,Cash,488.79,4.761904762,24.4395,8.9,22,2,2019,High,57.0255,102.64590000000001,February
210-57-1719,B,Mandalay,Normal,Female,Health and beauty,58.24,9,26.208,550.368,2019-02-05,12:34,Cash,524.16,4.761904762,26.208,9.7,5,2,2019,High,61.15200000000001,110.07360000000001,February
399-69-4630,C,Naypyitaw,Normal,Male,Electronic accessories,22.21,6,6.663,139.923,2019-03-07,10:23,Credit card,133.26,4.761904762,6.663,8.6,7,3,2019,Low,23.3205,27.9846,March
134-75-2619,A,Yangon,Member,Male,Electronic accessories,19.32,7,6.762,142.002,2019-03-25,18:51,Cash,135.24,4.761904762,6.762,6.9,25,3,2019,Low,20.286,28.400400000000005,March
356-44-8813,B,Mandalay,Normal,Male,Home and lifestyle,37.48,3,5.622,118.062,2019-01-20,13:45,Credit card,112.44,4.761904762,5.622,7.7,20,1,2019,Low,39.354,23.6124,January
198-66-9832,B,Mandalay,Member,Female,Fashion accessories,72.04,2,7.204,151.284,2019-02-04,19:38,Cash,144.08,4.761904762,7.204,9.5,4,2,2019,Low,75.642,30.2568,February
283-26-5248,C,Naypyitaw,Member,Female,Food and beverages,98.52,10,49.26,1034.46,2019-01-30,20:23,Ewallet,985.2,4.761904762,49.26,4.5,30,1,2019,High,103.446,206.89200000000002,January
712-39-0363,A,Yangon,Member,Male,Food and beverages,41.66,6,12.498,262.458,2019-01-02,15:24,Ewallet,249.96,4.761904762,12.498,5.6,2,1,2019,High,43.743,52.491600000000005,January
218-59-9410,A,Yangon,Member,Female,Home and lifestyle,72.42,3,10.863,228.123,2019-03-29,16:54,Ewallet,217.26,4.761904762,10.863,8.2,29,3,2019,Low,76.041,45.6246,March
174-75-0888,B,Mandalay,Normal,Male,Electronic accessories,21.58,9,9.711,203.931,2019-03-14,12:32,Cash,194.22,4.761904762,9.711,7.3,14,3,2019,Low,22.659000000000002,40.78620000000001,March
866-99-7614,C,Naypyitaw,Normal,Male,Food and beverages,89.2,10,44.6,936.6,2019-02-11,15:42,Credit card,892.0,4.761904762,44.6,4.4,11,2,2019,High,93.66,187.32000000000002,February
134-54-4720,B,Mandalay,Normal,Female,Electronic accessories,42.42,8,16.968,356.328,2019-01-30,13:58,Ewallet,339.36,4.761904762,16.968,5.7,30,1,2019,High,44.541,71.26559999999999,January
760-90-2357,A,Yangon,Member,Male,Electronic accessories,74.51,6,22.353,469.413,2019-03-20,15:08,Ewallet,447.06,4.761904762,22.353,5.0,20,3,2019,High,78.2355,93.88260000000001,March
514-37-2845,B,Mandalay,Normal,Male,Fashion accessories,99.25,2,9.925,208.425,2019-03-20,13:02,Cash,198.5,4.761904762,9.925,9.0,20,3,2019,Low,104.2125,41.685,March
698-98-5964,A,Yangon,Normal,Female,Food and beverages,81.21,10,40.605,852.705,2019-01-17,13:01,Credit card,812.1,4.761904762,40.605,6.3,17,1,2019,High,85.2705,170.54100000000003,January
718-57-9773,C,Naypyitaw,Normal,Female,Sports and travel,49.33,10,24.665,517.965,2019-02-03,16:40,Credit card,493.3,4.761904762,24.665,9.4,3,2,2019,High,51.7965,103.59300000000002,February
651-88-7328,A,Yangon,Normal,Female,Fashion accessories,65.74,9,29.583,621.243,2019-01-01,13:55,Cash,591.66,4.761904762,29.583,7.7,1,1,2019,High,69.027,124.24860000000001,January
241-11-2261,B,Mandalay,Normal,Female,Fashion accessories,79.86,7,27.951,586.971,2019-01-10,10:33,Credit card,559.02,4.761904762,27.951,5.5,10,1,2019,High,83.853,117.39420000000001,January
408-26-9866,C,Naypyitaw,Normal,Female,Sports and travel,73.98,7,25.893,543.753,2019-03-02,16:42,Ewallet,517.86,4.761904762,25.893,4.1,2,3,2019,High,77.679,108.75060000000002,March
834-83-1826,B,Mandalay,Member,Female,Home and lifestyle,82.04,5,20.51,430.71,2019-02-25,17:16,Credit card,410.2,4.761904762,20.51,7.6,25,2,2019,High,86.142,86.142,February
343-61-3544,B,Mandalay,Member,Male,Sports and travel,26.67,10,13.335,280.035,2019-01-29,11:48,Cash,266.7,4.761904762,13.335,8.6,29,1,2019,High,28.003500000000003,56.007000000000005,January
239-48-4278,A,Yangon,Member,Male,Food and beverages,10.13,7,3.5455,74.4555,2019-03-10,19:35,Ewallet,70.91,4.761904762,3.5455,8.3,10,3,2019,Low,10.6365,14.891100000000002,March
355-34-6244,B,Mandalay,Normal,Male,Food and beverages,72.39,2,7.239,152.019,2019-01-13,19:55,Credit card,144.78,4.761904762,7.239,8.1,13,1,2019,Low,76.0095,30.403800000000004,January
550-84-8664,A,Yangon,Normal,Male,Sports and travel,85.91,5,21.4775,451.0275,2019-03-22,14:33,Credit card,429.55,4.761904762,21.4775,8.6,22,3,2019,High,90.2055,90.2055,March
339-96-8318,B,Mandalay,Member,Male,Fashion accessories,81.31,7,28.4585,597.6285,2019-03-01,19:49,Ewallet,569.17,4.761904762,28.4585,6.3,1,3,2019,High,85.3755,119.52570000000001,March
458-61-0011,B,Mandalay,Normal,Male,Food and beverages,60.3,4,12.06,253.26,2019-02-20,18:43,Cash,241.2,4.761904762,12.06,5.8,20,2,2019,Low,63.315,50.652,February
592-34-6155,C,Naypyitaw,Normal,Male,Food and beverages,31.77,4,6.354,133.434,2019-01-14,14:43,Ewallet,127.08,4.761904762,6.354,6.2,14,1,2019,Low,33.3585,26.6868,January
797-88-0493,A,Yangon,Normal,Female,Health and beauty,64.27,4,12.854,269.934,2019-03-26,13:54,Cash,257.08,4.761904762,12.854,7.7,26,3,2019,High,67.4835,53.98680000000001,March
207-73-1363,B,Mandalay,Normal,Male,Health and beauty,69.51,2,6.951,145.971,2019-03-01,12:15,Ewallet,139.02,4.761904762,6.951,8.1,1,3,2019,Low,72.9855,29.194200000000002,March
390-31-6381,C,Naypyitaw,Normal,Male,Food and beverages,27.22,3,4.083,85.743,2019-01-07,12:37,Cash,81.66,4.761904762,4.083,7.3,7,1,2019,Low,28.581,17.1486,January
443-82-0585,A,Yangon,Member,Female,Health and beauty,77.68,4,15.536,326.256,2019-02-01,19:54,Cash,310.72,4.761904762,15.536,8.4,1,2,2019,High,81.564,65.2512,February
339-18-7061,C,Naypyitaw,Member,Female,Fashion accessories,92.98,2,9.298,195.258,2019-02-13,15:06,Credit card,185.96,4.761904762,9.298,8.0,13,2,2019,Low,97.629,39.05160000000001,February
359-90-3665,B,Mandalay,Member,Female,Fashion accessories,18.08,4,3.616,75.936,2019-01-14,18:03,Credit card,72.32,4.761904762,3.616,9.5,14,1,2019,Low,18.984,15.187200000000002,January
375-72-3056,B,Mandalay,Normal,Male,Sports and travel,63.06,3,9.459,198.639,2019-01-19,15:58,Ewallet,189.18,4.761904762,9.459,7.0,19,1,2019,Low,66.21300000000001,39.7278,January
127-47-6963,A,Yangon,Normal,Male,Health and beauty,51.71,4,10.342,217.182,2019-03-09,13:53,Credit card,206.84,4.761904762,10.342,9.8,9,3,2019,Low,54.2955,43.4364,March
278-86-2735,A,Yangon,Normal,Female,Food and beverages,52.34,3,7.851,164.871,2019-03-27,14:03,Cash,157.02,4.761904762,7.851,9.2,27,3,2019,Low,54.957,32.9742,March
695-28-6250,A,Yangon,Normal,Female,Sports and travel,43.06,5,10.765,226.065,2019-02-04,16:38,Ewallet,215.3,4.761904762,10.765,7.7,4,2,2019,Low,45.213,45.213,February
379-17-6588,C,Naypyitaw,Normal,Male,Fashion accessories,59.61,10,29.805,625.905,2019-03-14,11:07,Cash,596.1,4.761904762,29.805,5.3,14,3,2019,High,62.5905,125.181,March
227-50-3718,A,Yangon,Normal,Male,Health and beauty,14.62,5,3.655,76.755,2019-03-04,12:23,Cash,73.1,4.761904762,3.655,4.4,4,3,2019,Low,15.350999999999999,15.350999999999999,March
302-15-2162,C,Naypyitaw,Member,Male,Health and beauty,46.53,6,13.959,293.139,2019-03-03,10:54,Credit card,279.18,4.761904762,13.959,4.3,3,3,2019,High,48.856500000000004,58.62780000000001,March
788-07-8452,C,Naypyitaw,Member,Female,Home and lifestyle,24.24,7,8.484,178.164,2019-01-27,17:38,Ewallet,169.68,4.761904762,8.484,9.4,27,1,2019,Low,25.451999999999998,35.632799999999996,January
560-49-6611,A,Yangon,Member,Female,Sports and travel,45.58,1,2.279,47.859,2019-02-07,14:13,Cash,45.58,4.761904762,2.279,9.8,7,2,2019,Low,47.859,9.571800000000001,February
880-35-0356,A,Yangon,Member,Female,Sports and travel,75.2,3,11.28,236.88,2019-02-05,11:51,Ewallet,225.6,4.761904762,11.28,4.8,5,2,2019,Low,78.96,47.376000000000005,February
585-11-6748,B,Mandalay,Member,Male,Sports and travel,96.8,3,14.52,304.92,2019-03-15,13:05,Cash,290.4,4.761904762,14.52,5.3,15,3,2019,High,101.64,60.98400000000001,March
470-31-3286,B,Mandalay,Normal,Male,Health and beauty,14.82,3,2.223,46.683,2019-03-01,11:30,Credit card,44.46,4.761904762,2.223,8.7,1,3,2019,Low,15.561,9.3366,March
152-68-2907,A,Yangon,Normal,Male,Food and beverages,52.2,3,7.83,164.43,2019-02-15,13:30,Credit card,156.6,4.761904762,7.83,9.5,15,2,2019,Low,54.81,32.886,February
123-35-4896,C,Naypyitaw,Normal,Female,Sports and travel,46.66,9,20.997,440.937,2019-02-17,19:11,Ewallet,419.94,4.761904762,20.997,5.3,17,2,2019,High,48.993,88.18740000000001,February
258-69-7810,C,Naypyitaw,Normal,Female,Fashion accessories,36.85,5,9.2125,193.4625,2019-01-26,18:53,Cash,184.25,4.761904762,9.2125,9.2,26,1,2019,Low,38.6925,38.6925,January
334-64-2006,A,Yangon,Member,Female,Home and lifestyle,70.32,2,7.032,147.672,2019-03-24,14:22,Ewallet,140.64,4.761904762,7.032,9.6,24,3,2019,Low,73.836,29.5344,March
219-61-4139,C,Naypyitaw,Normal,Male,Electronic accessories,83.08,1,4.154,87.234,2019-01-23,17:16,Ewallet,83.08,4.761904762,4.154,6.4,23,1,2019,Low,87.234,17.4468,January
881-41-7302,C,Naypyitaw,Normal,Female,Fashion accessories,64.99,1,3.2495,68.2395,2019-01-26,10:06,Credit card,64.99,4.761904762,3.2495,4.5,26,1,2019,Low,68.2395,13.647900000000002,January
373-09-4567,C,Naypyitaw,Normal,Male,Food and beverages,77.56,10,38.78,814.38,2019-03-14,20:35,Ewallet,775.6,4.761904762,38.78,6.9,14,3,2019,High,81.438,162.876,March
642-30-6693,B,Mandalay,Normal,Female,Sports and travel,54.51,6,16.353,343.413,2019-03-17,13:54,Ewallet,327.06,4.761904762,16.353,7.8,17,3,2019,High,57.2355,68.68260000000001,March
484-22-8230,C,Naypyitaw,Member,Female,Fashion accessories,51.89,7,18.1615,381.3915,2019-01-08,20:08,Cash,363.23,4.761904762,18.1615,4.5,8,1,2019,High,54.484500000000004,76.2783,January
830-58-2383,B,Mandalay,Normal,Male,Home and lifestyle,31.75,4,6.35,133.35,2019-02-08,15:26,Cash,127.0,4.761904762,6.35,8.6,8,2,2019,Low,33.3375,26.67,February
559-98-9873,A,Yangon,Member,Female,Fashion accessories,53.65,7,18.7775,394.3275,2019-02-10,12:56,Ewallet,375.55,4.761904762,18.7775,5.2,10,2,2019,High,56.332499999999996,78.8655,February
544-32-5024,C,Naypyitaw,Member,Female,Food and beverages,49.79,4,9.958,209.118,2019-03-28,19:16,Credit card,199.16,4.761904762,9.958,6.4,28,3,2019,Low,52.2795,41.8236,March
318-12-0304,A,Yangon,Normal,Male,Fashion accessories,30.61,1,1.5305,32.1405,2019-01-23,12:20,Ewallet,30.61,4.761904762,1.5305,5.2,23,1,2019,Low,32.1405,6.428100000000001,January
349-97-8902,B,Mandalay,Member,Male,Food and beverages,57.89,2,5.789,121.569,2019-01-17,10:37,Ewallet,115.78,4.761904762,5.789,8.9,17,1,2019,Low,60.7845,24.3138,January
421-95-9805,A,Yangon,Normal,Female,Electronic accessories,28.96,1,1.448,30.408,2019-02-07,10:18,Credit card,28.96,4.761904762,1.448,6.2,7,2,2019,Low,30.408,6.081600000000001,February
277-35-5865,C,Naypyitaw,Member,Female,Food and beverages,98.97,9,44.5365,935.2665,2019-03-09,11:23,Cash,890.73,4.761904762,44.5365,6.7,9,3,2019,High,103.9185,187.0533,March
789-23-8625,B,Mandalay,Member,Male,Fashion accessories,93.22,3,13.983,293.643,2019-01-24,11:45,Cash,279.66,4.761904762,13.983,7.2,24,1,2019,High,97.88099999999999,58.7286,January
284-54-4231,C,Naypyitaw,Member,Male,Sports and travel,80.93,1,4.0465,84.9765,2019-01-19,16:08,Credit card,80.93,4.761904762,4.0465,9.0,19,1,2019,Low,84.9765,16.9953,January
443-59-0061,A,Yangon,Member,Male,Food and beverages,67.45,10,33.725,708.225,2019-02-03,11:25,Ewallet,674.5,4.761904762,33.725,4.2,3,2,2019,High,70.8225,141.645,February
509-29-3912,A,Yangon,Member,Female,Sports and travel,38.72,9,17.424,365.904,2019-03-20,12:24,Ewallet,348.48,4.761904762,17.424,4.2,20,3,2019,High,40.656,73.1808,March
327-40-9673,B,Mandalay,Member,Male,Sports and travel,72.6,6,21.78,457.38,2019-01-13,19:51,Cash,435.6,4.761904762,21.78,6.9,13,1,2019,High,76.23,91.476,January
840-19-2096,C,Naypyitaw,Member,Male,Electronic accessories,87.91,5,21.9775,461.5275,2019-03-14,18:10,Ewallet,439.55,4.761904762,21.9775,4.4,14,3,2019,High,92.3055,92.3055,March
828-46-6863,A,Yangon,Member,Male,Food and beverages,98.53,6,29.559,620.739,2019-01-23,11:22,Credit card,591.18,4.761904762,29.559,4.0,23,1,2019,High,103.4565,124.14780000000002,January
641-96-3695,C,Naypyitaw,Member,Female,Fashion accessories,43.46,6,13.038,273.798,2019-02-07,17:55,Ewallet,260.76,4.761904762,13.038,8.5,7,2,2019,High,45.633,54.759600000000006,February
420-97-3340,A,Yangon,Normal,Female,Food and beverages,71.68,3,10.752,225.792,2019-03-28,15:30,Credit card,215.04,4.761904762,10.752,9.2,28,3,2019,Low,75.264,45.1584,March
436-54-4512,A,Yangon,Member,Female,Food and beverages,91.61,1,4.5805,96.1905,2019-03-20,19:44,Cash,91.61,4.761904762,4.5805,9.8,20,3,2019,Low,96.1905,19.238100000000003,March
670-79-6321,B,Mandalay,Member,Female,Home and lifestyle,94.59,7,33.1065,695.2365,2019-01-17,15:27,Credit card,662.13,4.761904762,33.1065,4.9,17,1,2019,High,99.31949999999999,139.0473,January
852-62-7105,B,Mandalay,Normal,Female,Fashion accessories,83.25,10,41.625,874.125,2019-01-12,11:25,Credit card,832.5,4.761904762,41.625,4.4,12,1,2019,High,87.4125,174.82500000000002,January
598-06-7312,B,Mandalay,Member,Male,Fashion accessories,91.35,1,4.5675,95.9175,2019-02-16,15:42,Cash,91.35,4.761904762,4.5675,6.8,16,2,2019,Low,95.9175,19.183500000000002,February
135-13-8269,B,Mandalay,Member,Female,Food and beverages,78.88,2,7.888,165.648,2019-01-26,16:04,Cash,157.76,4.761904762,7.888,9.1,26,1,2019,Low,82.824,33.1296,January
816-57-2053,A,Yangon,Normal,Male,Sports and travel,60.87,2,6.087,127.827,2019-03-09,12:37,Ewallet,121.74,4.761904762,6.087,8.7,9,3,2019,Low,63.9135,25.5654,March
628-90-8624,B,Mandalay,Member,Male,Health and beauty,82.58,10,41.29,867.09,2019-03-14,14:41,Cash,825.8,4.761904762,41.29,5.0,14,3,2019,High,86.709,173.418,March
856-66-2701,A,Yangon,Member,Male,Home and lifestyle,53.3,3,7.995,167.895,2019-01-25,14:19,Ewallet,159.9,4.761904762,7.995,7.5,25,1,2019,Low,55.965,33.579,January
308-39-1707,A,Yangon,Normal,Female,Fashion accessories,12.09,1,0.6045,12.6945,2019-01-26,18:19,Credit card,12.09,4.761904762,0.6045,8.2,26,1,2019,Low,12.6945,2.5389,January
149-61-1929,A,Yangon,Normal,Male,Sports and travel,64.19,10,32.095,673.995,2019-01-19,14:08,Credit card,641.9,4.761904762,32.095,6.7,19,1,2019,High,67.3995,134.799,January
655-07-2265,A,Yangon,Normal,Male,Electronic accessories,78.31,3,11.7465,246.6765,2019-03-05,16:38,Ewallet,234.93,4.761904762,11.7465,5.4,5,3,2019,Low,82.2255,49.335300000000004,March
589-02-8023,A,Yangon,Member,Male,Food and beverages,83.77,2,8.377,175.917,2019-01-15,10:54,Credit card,167.54,4.761904762,8.377,7.0,15,1,2019,Low,87.9585,35.1834,January
420-04-7590,B,Mandalay,Normal,Male,Home and lifestyle,99.7,3,14.955,314.055,2019-03-18,11:29,Ewallet,299.1,4.761904762,14.955,4.7,18,3,2019,High,104.685,62.81100000000001,March
182-88-2763,B,Mandalay,Member,Male,Food and beverages,79.91,3,11.9865,251.7165,2019-03-20,19:28,Credit card,239.73,4.761904762,11.9865,5.0,20,3,2019,Low,83.9055,50.3433,March
188-55-0967,B,Mandalay,Member,Male,Health and beauty,66.47,10,33.235,697.935,2019-01-15,15:01,Credit card,664.7,4.761904762,33.235,5.0,15,1,2019,High,69.7935,139.587,January
610-46-4100,A,Yangon,Normal,Male,Health and beauty,28.95,7,10.1325,212.7825,2019-03-03,20:31,Credit card,202.65,4.761904762,10.1325,6.0,3,3,2019,Low,30.3975,42.5565,March
318-81-2368,C,Naypyitaw,Normal,Female,Electronic accessories,46.2,1,2.31,48.51,2019-03-19,12:16,Cash,46.2,4.761904762,2.31,6.3,19,3,2019,Low,48.51,9.702,March
364-33-8584,B,Mandalay,Member,Female,Food and beverages,17.63,5,4.4075,92.5575,2019-03-08,15:27,Cash,88.15,4.761904762,4.4075,8.5,8,3,2019,Low,18.5115,18.5115,March
665-63-9737,B,Mandalay,Normal,Male,Fashion accessories,52.42,3,7.863,165.123,2019-02-27,17:36,Ewallet,157.26,4.761904762,7.863,7.5,27,2,2019,Low,55.041,33.0246,February
695-09-5146,B,Mandalay,Member,Female,Food and beverages,98.79,3,14.8185,311.1885,2019-02-23,20:00,Ewallet,296.37,4.761904762,14.8185,6.4,23,2,2019,High,103.72949999999999,62.2377,February
155-45-3814,C,Naypyitaw,Member,Female,Electronic accessories,88.55,8,35.42,743.82,2019-03-19,15:29,Ewallet,708.4,4.761904762,35.42,4.7,19,3,2019,High,92.9775,148.764,March
794-32-2436,B,Mandalay,Member,Male,Electronic accessories,55.67,2,5.567,116.907,2019-03-27,15:08,Ewallet,111.34,4.761904762,5.567,6.0,27,3,2019,Low,58.4535,23.3814,March
131-15-8856,C,Naypyitaw,Member,Female,Food and beverages,72.52,8,29.008,609.168,2019-03-30,19:26,Credit card,580.16,4.761904762,29.008,4.0,30,3,2019,High,76.146,121.8336,March
273-84-2164,C,Naypyitaw,Member,Male,Electronic accessories,12.05,5,3.0125,63.2625,2019-02-16,15:53,Ewallet,60.25,4.761904762,3.0125,5.5,16,2,2019,Low,12.6525,12.652500000000002,February
706-36-6154,A,Yangon,Member,Male,Home and lifestyle,19.36,9,8.712,182.952,2019-01-18,18:43,Ewallet,174.24,4.761904762,8.712,8.7,18,1,2019,Low,20.328,36.5904,January
778-89-7974,C,Naypyitaw,Normal,Male,Health and beauty,70.21,6,21.063,442.323,2019-03-30,14:58,Cash,421.26,4.761904762,21.063,7.4,30,3,2019,High,73.7205,88.4646,March
574-31-8277,B,Mandalay,Member,Male,Fashion accessories,33.63,1,1.6815,35.3115,2019-03-20,19:55,Cash,33.63,4.761904762,1.6815,5.6,20,3,2019,Low,35.3115,7.0623000000000005,March
859-71-0933,C,Naypyitaw,Member,Female,Sports and travel,15.49,2,1.549,32.529,2019-01-16,15:10,Cash,30.98,4.761904762,1.549,6.3,16,1,2019,Low,16.2645,6.505800000000001,January
740-11-5257,C,Naypyitaw,Normal,Male,Electronic accessories,24.74,10,12.37,259.77,2019-02-24,16:44,Cash,247.4,4.761904762,12.37,7.1,24,2,2019,High,25.976999999999997,51.954,February
369-82-2676,B,Mandalay,Normal,Male,Electronic accessories,75.66,5,18.915,397.215,2019-01-15,18:22,Ewallet,378.3,4.761904762,18.915,7.8,15,1,2019,High,79.443,79.443,January
563-47-4072,B,Mandalay,Normal,Female,Health and beauty,55.81,6,16.743,351.603,2019-01-22,11:52,Cash,334.86,4.761904762,16.743,9.9,22,1,2019,High,58.600500000000004,70.3206,January
742-04-5161,A,Yangon,Member,Male,Home and lifestyle,72.78,10,36.39,764.19,2019-02-03,17:24,Cash,727.8,4.761904762,36.39,7.3,3,2,2019,High,76.41900000000001,152.83800000000002,February
149-15-7606,B,Mandalay,Member,Male,Sports and travel,37.32,9,16.794,352.674,2019-03-06,15:31,Ewallet,335.88,4.761904762,16.794,5.1,6,3,2019,High,39.186,70.5348,March
133-77-3154,B,Mandalay,Member,Male,Fashion accessories,60.18,4,12.036,252.756,2019-02-16,18:04,Credit card,240.72,4.761904762,12.036,9.4,16,2,2019,Low,63.189,50.5512,February
169-52-4504,A,Yangon,Normal,Female,Electronic accessories,15.69,3,2.3535,49.4235,2019-03-14,14:13,Credit card,47.07,4.761904762,2.3535,5.8,14,3,2019,Low,16.4745,9.8847,March
250-81-7186,C,Naypyitaw,Normal,Female,Electronic accessories,99.69,1,4.9845,104.6745,2019-02-27,10:23,Credit card,99.69,4.761904762,4.9845,8.0,27,2,2019,Low,104.6745,20.9349,February
562-12-5430,A,Yangon,Member,Female,Fashion accessories,88.15,3,13.2225,277.6725,2019-01-18,10:11,Ewallet,264.45,4.761904762,13.2225,7.9,18,1,2019,High,92.5575,55.53450000000001,January
816-72-8853,A,Yangon,Member,Female,Sports and travel,27.93,5,6.9825,146.6325,2019-01-29,15:48,Cash,139.65,4.761904762,6.9825,5.9,29,1,2019,Low,29.3265,29.3265,January
491-38-3499,A,Yangon,Member,Male,Fashion accessories,55.45,1,2.7725,58.2225,2019-02-26,17:46,Credit card,55.45,4.761904762,2.7725,4.9,26,2,2019,Low,58.2225,11.6445,February
322-02-2271,B,Mandalay,Normal,Female,Sports and travel,42.97,3,6.4455,135.3555,2019-02-03,11:46,Cash,128.91,4.761904762,6.4455,9.3,3,2,2019,Low,45.118500000000004,27.0711,February
842-29-4695,C,Naypyitaw,Member,Male,Sports and travel,17.14,7,5.999,125.979,2019-01-16,12:07,Credit card,119.98,4.761904762,5.999,7.9,16,1,2019,Low,17.997,25.195800000000002,January
725-67-2480,B,Mandalay,Member,Female,Fashion accessories,58.75,6,17.625,370.125,2019-03-24,18:14,Credit card,352.5,4.761904762,17.625,5.9,24,3,2019,High,61.6875,74.025,March
641-51-2661,C,Naypyitaw,Member,Female,Food and beverages,87.1,10,43.55,914.55,2019-02-12,14:45,Credit card,871.0,4.761904762,43.55,9.9,12,2,2019,High,91.455,182.91,February
714-02-3114,C,Naypyitaw,Normal,Female,Sports and travel,98.8,2,9.88,207.48,2019-02-21,11:39,Cash,197.6,4.761904762,9.88,7.7,21,2,2019,Low,103.74,41.496,February
518-17-2983,A,Yangon,Normal,Female,Fashion accessories,48.63,4,9.726,204.246,2019-02-04,15:44,Ewallet,194.52,4.761904762,9.726,7.6,4,2,2019,Low,51.0615,40.8492,February
779-42-2410,B,Mandalay,Member,Male,Food and beverages,57.74,3,8.661,181.881,2019-02-20,13:06,Ewallet,173.22,4.761904762,8.661,7.7,20,2,2019,Low,60.627,36.376200000000004,February
190-14-3147,B,Mandalay,Normal,Female,Health and beauty,17.97,4,3.594,75.474,2019-02-23,20:43,Ewallet,71.88,4.761904762,3.594,6.4,23,2,2019,Low,18.8685,15.094800000000001,February
408-66-6712,C,Naypyitaw,Member,Female,Health and beauty,47.71,6,14.313,300.573,2019-02-16,14:19,Ewallet,286.26,4.761904762,14.313,4.4,16,2,2019,High,50.095499999999994,60.114599999999996,February
679-22-6530,B,Mandalay,Normal,Female,Sports and travel,40.62,2,4.062,85.302,2019-01-17,10:01,Credit card,81.24,4.761904762,4.062,4.1,17,1,2019,Low,42.651,17.0604,January
588-47-8641,A,Yangon,Member,Male,Fashion accessories,56.04,10,28.02,588.42,2019-01-14,19:30,Ewallet,560.4,4.761904762,28.02,4.4,14,1,2019,High,58.842,117.684,January
642-61-4706,B,Mandalay,Member,Male,Food and beverages,93.4,2,9.34,196.14,2019-03-30,16:34,Cash,186.8,4.761904762,9.34,5.5,30,3,2019,Low,98.07,39.228,March
576-31-4774,B,Mandalay,Normal,Female,Health and beauty,73.41,3,11.0115,231.2415,2019-03-02,13:10,Ewallet,220.23,4.761904762,11.0115,4.0,2,3,2019,Low,77.0805,46.2483,March
556-41-6224,C,Naypyitaw,Normal,Male,Health and beauty,33.64,8,13.456,282.576,2019-02-15,17:10,Credit card,269.12,4.761904762,13.456,9.3,15,2,2019,High,35.322,56.51520000000001,February
811-03-8790,A,Yangon,Normal,Female,Electronic accessories,45.48,10,22.74,477.54,2019-03-01,10:22,Credit card,454.8,4.761904762,22.74,4.8,1,3,2019,High,47.754000000000005,95.50800000000001,March
242-11-3142,B,Mandalay,Member,Male,Fashion accessories,83.77,2,8.377,175.917,2019-02-24,19:57,Cash,167.54,4.761904762,8.377,4.6,24,2,2019,Low,87.9585,35.1834,February
752-23-3760,B,Mandalay,Member,Female,Sports and travel,64.08,7,22.428,470.988,2019-02-19,19:29,Credit card,448.56,4.761904762,22.428,7.3,19,2,2019,High,67.284,94.19760000000001,February
274-05-5470,A,Yangon,Member,Female,Food and beverages,73.47,4,14.694,308.574,2019-02-23,18:30,Cash,293.88,4.761904762,14.694,6.0,23,2,2019,High,77.1435,61.714800000000004,February
648-94-3045,C,Naypyitaw,Normal,Male,Health and beauty,58.95,10,29.475,618.975,2019-02-07,14:27,Ewallet,589.5,4.761904762,29.475,8.1,7,2,2019,High,61.8975,123.79500000000002,February
130-67-4723,A,Yangon,Member,Male,Food and beverages,48.5,6,14.55,305.55,2019-01-11,13:57,Ewallet,291.0,4.761904762,14.55,9.4,11,1,2019,High,50.925000000000004,61.11000000000001,January
528-87-5606,B,Mandalay,Member,Female,Electronic accessories,39.48,1,1.974,41.454,2019-02-12,19:43,Cash,39.48,4.761904762,1.974,6.5,12,2,2019,Low,41.454,8.2908,February
320-85-2052,B,Mandalay,Normal,Female,Sports and travel,34.81,1,1.7405,36.5505,2019-01-14,10:11,Credit card,34.81,4.761904762,1.7405,7.0,14,1,2019,Low,36.5505,7.3101,January
370-96-0655,C,Naypyitaw,Normal,Female,Fashion accessories,49.32,6,14.796,310.716,2019-01-09,13:46,Ewallet,295.92,4.761904762,14.796,7.1,9,1,2019,High,51.786,62.14320000000001,January
105-10-6182,A,Yangon,Member,Male,Fashion accessories,21.48,2,2.148,45.108,2019-02-27,12:22,Ewallet,42.96,4.761904762,2.148,6.6,27,2,2019,Low,22.554,9.0216,February
510-79-0415,B,Mandalay,Member,Female,Sports and travel,23.08,6,6.924,145.404,2019-01-24,19:20,Ewallet,138.48,4.761904762,6.924,4.9,24,1,2019,Low,24.233999999999998,29.0808,January
241-96-5076,B,Mandalay,Member,Female,Home and lifestyle,49.1,2,4.91,103.11,2019-01-08,12:58,Credit card,98.2,4.761904762,4.91,6.4,8,1,2019,Low,51.555,20.622,January
767-97-4650,B,Mandalay,Member,Female,Sports and travel,64.83,2,6.483,136.143,2019-01-08,11:59,Credit card,129.66,4.761904762,6.483,8.0,8,1,2019,Low,68.0715,27.2286,January
